ID,FUNCIONARIO,CODIGO BENEFICIO,FUNCAO_ID,INSS,TOTAL_HORAS_ATRASO,MES,YEAR
5036,36,4,15,3,22.0,5,2018
5037,37,3,4,3,21.0,5,2018
5038,38,9,16,9,18.0,5,2018
5039,39,5,8,4,24.0,5,2018
5040,40,7,12,8,5.0,5,2018
5041,41,3,8,5,12.0,5,2018
5042,42,6,1,10,3.0,5,2018
5043,43,1,8,8,18.0,5,2018
5044,44,1,5,4,24.0,5,2018
5045,45,3,13,8,28.0,5,2018
5046,46,9,7,4,7.0,5,2018
5047,47,3,2,3,9.0,5,2018
5048,48,9,13,7,7.0,5,2018
5049,49,9,5,3,27.0,5,2018
5050,50,4,11,8,7.0,5,2018
5051,1,2,11,4,10.0,6,2018
5052,2,8,7,6,20.0,6,2018
5053,3,9,11,4,26.0,6,2018
5054,4,8,10,6,7.0,6,2018
5055,5,9,10,3,23.0,6,2018
5056,6,4,13,4,28.0,6,2018
5057,7,6,9,8,24.0,6,2018
5058,8,5,10,6,10.0,6,2018
5059,9,4,7,6,5.0,6,2018
5060,10,1,3,9,2.0,6,2018
5061,11,5,3,3,16.0,6,2018
5062,12,6,12,6,6.0,6,2018
5063,13,2,9,4,6.0,6,2018
5064,14,6,16,10,26.0,6,2018
5065,15,7,11,9,29.0,6,2018
5066,16,9,15,4,29.0,6,2018
5067,17,2,8,5,6.0,6,2018
5068,18,8,2,4,18.0,6,2018
5069,19,4,10,4,19.0,6,2018
5070,20,9,2,10,8.0,6,2018
5071,21,4,13,7,24.0,6,2018
5072,22,9,9,7,3.0,6,2018
5073,23,3,7,9,7.0,6,2018
5074,24,2,12,8,3.0,6,2018
5075,25,1,8,9,13.0,6,2018
5076,26,6,3,9,30.0,6,2018
5077,27,6,1,3,23.0,6,2018
5078,28,7,10,9,23.0,6,2018
5079,29,7,14,3,24.0,6,2018
5080,30,9,3,5,10.0,6,2018
5081,31,8,9,6,3.0,6,2018
5082,32,4,4,9,8.0,6,2018
5083,33,5,13,7,31.0,6,2018
5084,34,2,11,5,24.0,6,2018
5085,35,2,13,3,26.0,6,2018
5086,36,4,15,4,22.0,6,2018
5087,37,3,4,8,18.0,6,2018
5088,38,9,16,8,24.0,6,2018
5089,39,5,8,8,22.0,6,2018
5090,40,7,12,3,11.0,6,2018
5091,41,3,8,4,7.0,6,2018
5092,42,6,1,5,12.0,6,2018
5093,43,1,8,9,3.0,6,2018
5094,44,1,5,8,14.0,6,2018
5095,45,3,13,10,20.0,6,2018
5096,46,9,7,10,17.0,6,2018
5097,47,3,2,8,16.0,6,2018
5098,48,9,13,5,22.0,6,2018
5099,49,9,5,10,27.0,6,2018
5100,50,4,11,8,2.0,6,2018
5101,1,2,11,10,21.0,7,2018
5102,2,8,7,9,17.0,7,2018
5103,3,9,11,3,3.0,7,2018
5104,4,8,10,7,23.0,7,2018
5105,5,9,10,4,20.0,7,2018
5106,6,4,13,3,31.0,7,2018
5107,7,6,9,10,14.0,7,2018
5108,8,5,10,8,24.0,7,2018
5109,9,4,7,9,22.0,7,2018
5110,10,1,3,6,23.0,7,2018
5111,11,5,3,10,12.0,7,2018
5112,12,6,12,10,23.0,7,2018
5113,13,2,9,7,20.0,7,2018
5114,14,6,16,5,5.0,7,2018
5115,15,7,11,10,20.0,7,2018
5116,16,9,15,3,23.0,7,2018
5117,17,2,8,9,31.0,7,2018
5118,18,8,2,5,12.0,7,2018
5119,19,4,10,5,15.0,7,2018
5120,20,9,2,3,29.0,7,2018
5121,21,4,13,7,22.0,7,2018
5122,22,9,9,8,20.0,7,2018
5123,23,3,7,4,30.0,7,2018
5124,24,2,12,4,14.0,7,2018
5125,25,1,8,3,31.0,7,2018
5126,26,6,3,10,11.0,7,2018
5127,27,6,1,5,8.0,7,2018
5128,28,7,10,4,31.0,7,2018
5129,29,7,14,7,6.0,7,2018
5130,30,9,3,4,17.0,7,2018
5131,31,8,9,4,28.0,7,2018
5132,32,4,4,9,18.0,7,2018
5133,33,5,13,4,4.0,7,2018
5134,34,2,11,8,14.0,7,2018
5135,35,2,13,7,28.0,7,2018
5136,36,4,15,7,8.0,7,2018
5137,37,3,4,10,26.0,7,2018
5138,38,9,16,6,22.0,7,2018
5139,39,5,8,7,6.0,7,2018
5140,40,7,12,7,26.0,7,2018
5141,41,3,8,6,8.0,7,2018
5142,42,6,1,9,28.0,7,2018
5143,43,1,8,4,27.0,7,2018
5144,44,1,5,5,12.0,7,2018
5145,45,3,13,6,2.0,7,2018
5146,46,9,7,3,17.0,7,2018
5147,47,3,2,6,10.0,7,2018
5148,48,9,13,4,13.0,7,2018
5149,49,9,5,6,30.0,7,2018
5150,50,4,11,3,11.0,7,2018
5151,1,2,11,10,27.0,8,2018
5152,2,8,7,7,21.0,8,2018
5153,3,9,11,3,22.0,8,2018
5154,4,8,10,8,18.0,8,2018
5155,5,9,10,6,23.0,8,2018
5156,6,4,13,4,19.0,8,2018
5157,7,6,9,10,12.0,8,2018
5158,8,5,10,6,8.0,8,2018
5159,9,4,7,7,3.0,8,2018
5160,10,1,3,10,30.0,8,2018
5161,11,5,3,4,25.0,8,2018
5162,12,6,12,9,9.0,8,2018
5163,13,2,9,8,31.0,8,2018
5164,14,6,16,3,11.0,8,2018
5165,15,7,11,7,26.0,8,2018
5166,16,9,15,8,28.0,8,2018
5167,17,2,8,3,20.0,8,2018
5168,18,8,2,9,12.0,8,2018
5169,19,4,10,6,5.0,8,2018
5170,20,9,2,4,3.0,8,2018
5171,21,4,13,5,22.0,8,2018
5172,22,9,9,9,22.0,8,2018
5173,23,3,7,10,11.0,8,2018
5174,24,2,12,3,28.0,8,2018
5175,25,1,8,3,8.0,8,2018
5176,26,6,3,4,2.0,8,2018
5177,27,6,1,6,6.0,8,2018
5178,28,7,10,6,23.0,8,2018
5179,29,7,14,5,16.0,8,2018
5180,30,9,3,7,4.0,8,2018
5181,31,8,9,9,20.0,8,2018
5182,32,4,4,10,10.0,8,2018
5183,33,5,13,7,10.0,8,2018
5184,34,2,11,5,19.0,8,2018
5185,35,2,13,4,29.0,8,2018
5186,36,4,15,10,24.0,8,2018
5187,37,3,4,9,11.0,8,2018
5188,38,9,16,4,25.0,8,2018
5189,39,5,8,10,15.0,8,2018
5190,40,7,12,7,24.0,8,2018
5191,41,3,8,6,19.0,8,2018
5192,42,6,1,5,22.0,8,2018
5193,43,1,8,9,7.0,8,2018
5194,44,1,5,9,9.0,8,2018
5195,45,3,13,5,7.0,8,2018
5196,46,9,7,4,28.0,8,2018
5197,47,3,2,5,19.0,8,2018
5198,48,9,13,3,5.0,8,2018
5199,49,9,5,3,17.0,8,2018
5200,50,4,11,3,15.0,8,2018
5201,1,2,11,6,17.0,9,2018
5202,2,8,7,6,25.0,9,2018
5203,3,9,11,3,3.0,9,2018
5204,4,8,10,7,11.0,9,2018
5205,5,9,10,10,10.0,9,2018
5206,6,4,13,8,29.0,9,2018
5207,7,6,9,7,9.0,9,2018
5208,8,5,10,3,29.0,9,2018
5209,9,4,7,3,11.0,9,2018
5210,10,1,3,6,6.0,9,2018
5211,11,5,3,3,9.0,9,2018
5212,12,6,12,4,7.0,9,2018
5213,13,2,9,7,7.0,9,2018
5214,14,6,16,6,22.0,9,2018
5215,15,7,11,6,9.0,9,2018
5216,16,9,15,7,18.0,9,2018
5217,17,2,8,8,9.0,9,2018
5218,18,8,2,5,21.0,9,2018
5219,19,4,10,10,12.0,9,2018
5220,20,9,2,9,12.0,9,2018
5221,21,4,13,10,22.0,9,2018
5222,22,9,9,5,3.0,9,2018
5223,23,3,7,6,12.0,9,2018
5224,24,2,12,8,4.0,9,2018
5225,25,1,8,10,7.0,9,2018
5226,26,6,3,5,20.0,9,2018
5227,27,6,1,5,28.0,9,2018
5228,28,7,10,9,18.0,9,2018
5229,29,7,14,5,19.0,9,2018
5230,30,9,3,8,29.0,9,2018
5231,31,8,9,5,5.0,9,2018
5232,32,4,4,10,24.0,9,2018
5233,33,5,13,9,12.0,9,2018
5234,34,2,11,3,8.0,9,2018
5235,35,2,13,8,12.0,9,2018
5236,36,4,15,7,9.0,9,2018
5237,37,3,4,9,16.0,9,2018
5238,38,9,16,3,7.0,9,2018
5239,39,5,8,3,3.0,9,2018
5240,40,7,12,10,2.0,9,2018
5241,41,3,8,7,17.0,9,2018
5242,42,6,1,8,15.0,9,2018
5243,43,1,8,3,28.0,9,2018
5244,44,1,5,9,6.0,9,2018
5245,45,3,13,8,20.0,9,2018
5246,46,9,7,5,10.0,9,2018
5247,47,3,2,6,22.0,9,2018
5248,48,9,13,8,10.0,9,2018
5249,49,9,5,10,14.0,9,2018
5250,50,4,11,4,5.0,9,2018
5251,1,2,11,8,31.0,10,2018
5252,2,8,7,4,19.0,10,2018
5253,3,9,11,4,21.0,10,2018
5254,4,8,10,10,8.0,10,2018
5255,5,9,10,5,11.0,10,2018
5256,6,4,13,6,28.0,10,2018
5257,7,6,9,4,9.0,10,2018
5258,8,5,10,8,15.0,10,2018
5259,9,4,7,3,27.0,10,2018
5260,10,1,3,4,18.0,10,2018
5261,11,5,3,4,4.0,10,2018
5262,12,6,12,8,15.0,10,2018
5263,13,2,9,7,23.0,10,2018
5264,14,6,16,8,28.0,10,2018
5265,15,7,11,4,27.0,10,2018
5266,16,9,15,4,26.0,10,2018
5267,17,2,8,10,17.0,10,2018
5268,18,8,2,10,22.0,10,2018
5269,19,4,10,3,11.0,10,2018
5270,20,9,2,10,24.0,10,2018
5271,21,4,13,4,30.0,10,2018
5272,22,9,9,5,12.0,10,2018
5273,23,3,7,9,20.0,10,2018
5274,24,2,12,9,21.0,10,2018
5275,25,1,8,10,2.0,10,2018
5276,26,6,3,10,24.0,10,2018
5277,27,6,1,8,11.0,10,2018
5278,28,7,10,8,6.0,10,2018
5279,29,7,14,10,25.0,10,2018
5280,30,9,3,5,10.0,10,2018
5281,31,8,9,9,6.0,10,2018
5282,32,4,4,9,16.0,10,2018
5283,33,5,13,8,19.0,10,2018
5284,34,2,11,9,23.0,10,2018
5285,35,2,13,7,8.0,10,2018
5286,36,4,15,3,3.0,10,2018
5287,37,3,4,4,5.0,10,2018
5288,38,9,16,4,22.0,10,2018
5289,39,5,8,9,17.0,10,2018
5290,40,7,12,5,9.0,10,2018
5291,41,3,8,10,13.0,10,2018
5292,42,6,1,10,10.0,10,2018
5293,43,1,8,5,9.0,10,2018
5294,44,1,5,6,28.0,10,2018
5295,45,3,13,4,17.0,10,2018
5296,46,9,7,3,17.0,10,2018
5297,47,3,2,6,22.0,10,2018
5298,48,9,13,10,17.0,10,2018
5299,49,9,5,9,12.0,10,2018
5300,50,4,11,9,27.0,10,2018
5301,1,2,11,9,22.0,11,2018
5302,2,8,7,9,21.0,11,2018
5303,3,9,11,4,13.0,11,2018
5304,4,8,10,9,16.0,11,2018
5305,5,9,10,7,12.0,11,2018
5306,6,4,13,3,17.0,11,2018
5307,7,6,9,7,12.0,11,2018
5308,8,5,10,5,20.0,11,2018
5309,9,4,7,5,10.0,11,2018
5310,10,1,3,7,10.0,11,2018
5311,11,5,3,7,4.0,11,2018
5312,12,6,12,5,30.0,11,2018
5313,13,2,9,8,8.0,11,2018
5314,14,6,16,5,22.0,11,2018
5315,15,7,11,10,16.0,11,2018
5316,16,9,15,4,19.0,11,2018
5317,17,2,8,10,16.0,11,2018
5318,18,8,2,6,29.0,11,2018
5319,19,4,10,7,27.0,11,2018
5320,20,9,2,7,11.0,11,2018
5321,21,4,13,10,20.0,11,2018
5322,22,9,9,4,30.0,11,2018
5323,23,3,7,9,29.0,11,2018
5324,24,2,12,9,17.0,11,2018
5325,25,1,8,6,9.0,11,2018
5326,26,6,3,10,18.0,11,2018
5327,27,6,1,7,22.0,11,2018
5328,28,7,10,3,25.0,11,2018
5329,29,7,14,9,6.0,11,2018
5330,30,9,3,4,25.0,11,2018
5331,31,8,9,7,4.0,11,2018
5332,32,4,4,6,22.0,11,2018
5333,33,5,13,6,22.0,11,2018
5334,34,2,11,9,30.0,11,2018
5335,35,2,13,8,25.0,11,2018
5336,36,4,15,8,31.0,11,2018
5337,37,3,4,3,24.0,11,2018
5338,38,9,16,3,29.0,11,2018
5339,39,5,8,5,31.0,11,2018
5340,40,7,12,10,18.0,11,2018
5341,41,3,8,10,26.0,11,2018
5342,42,6,1,7,11.0,11,2018
5343,43,1,8,4,4.0,11,2018
5344,44,1,5,5,24.0,11,2018
5345,45,3,13,8,4.0,11,2018
5346,46,9,7,4,19.0,11,2018
5347,47,3,2,7,18.0,11,2018
5348,48,9,13,8,20.0,11,2018
5349,49,9,5,10,20.0,11,2018
5350,50,4,11,7,23.0,11,2018
5351,1,2,11,8,4.0,12,2018
5352,2,8,7,5,6.0,12,2018
5353,3,9,11,3,26.0,12,2018
5354,4,8,10,6,11.0,12,2018
5355,5,9,10,5,30.0,12,2018
5356,6,4,13,6,13.0,12,2018
5357,7,6,9,3,30.0,12,2018
5358,8,5,10,9,22.0,12,2018
5359,9,4,7,5,2.0,12,2018
5360,10,1,3,10,10.0,12,2018
5361,11,5,3,4,26.0,12,2018
5362,12,6,12,5,13.0,12,2018
5363,13,2,9,9,2.0,12,2018
5364,14,6,16,4,11.0,12,2018
5365,15,7,11,7,27.0,12,2018
5366,16,9,15,9,14.0,12,2018
5367,17,2,8,3,26.0,12,2018
5368,18,8,2,10,11.0,12,2018
5369,19,4,10,9,26.0,12,2018
5370,20,9,2,5,16.0,12,2018
5371,21,4,13,4,21.0,12,2018
5372,22,9,9,3,15.0,12,2018
5373,23,3,7,9,26.0,12,2018
5374,24,2,12,6,14.0,12,2018
5375,25,1,8,5,8.0,12,2018
5376,26,6,3,6,15.0,12,2018
5377,27,6,1,5,19.0,12,2018
5378,28,7,10,3,10.0,12,2018
5379,29,7,14,7,12.0,12,2018
5380,30,9,3,6,14.0,12,2018
5381,31,8,9,5,24.0,12,2018
5382,32,4,4,5,5.0,12,2018
5383,33,5,13,6,13.0,12,2018
5384,34,2,11,7,17.0,12,2018
5385,35,2,13,7,13.0,12,2018
5386,36,4,15,6,8.0,12,2018
5387,37,3,4,3,4.0,12,2018
5388,38,9,16,10,20.0,12,2018
5389,39,5,8,7,26.0,12,2018
5390,40,7,12,9,8.0,12,2018
5391,41,3,8,3,3.0,12,2018
5392,42,6,1,5,6.0,12,2018
5393,43,1,8,5,25.0,12,2018
5394,44,1,5,8,27.0,12,2018
5395,45,3,13,6,14.0,12,2018
5396,46,9,7,9,29.0,12,2018
5397,47,3,2,9,11.0,12,2018
5398,48,9,13,6,9.0,12,2018
5399,49,9,5,8,19.0,12,2018
5400,50,4,11,8,6.0,12,2018
5401,1,2,11,9,23.0,1,2019
5402,2,8,7,8,14.0,1,2019
5403,3,9,11,4,21.0,1,2019
5404,4,8,10,10,16.0,1,2019
5405,5,9,10,10,30.0,1,2019
5406,6,4,13,8,3.0,1,2019
5407,7,6,9,7,7.0,1,2019
5408,8,5,10,6,2.0,1,2019
5409,9,4,7,9,25.0,1,2019
5410,10,1,3,8,6.0,1,2019
5411,11,5,3,10,23.0,1,2019
5412,12,6,12,4,19.0,1,2019
5413,13,2,9,6,17.0,1,2019
5414,14,6,16,5,24.0,1,2019
5415,15,7,11,6,28.0,1,2019
5416,16,9,15,3,3.0,1,2019
5417,17,2,8,8,15.0,1,2019
5418,18,8,2,8,13.0,1,2019
5419,19,4,10,6,20.0,1,2019
5420,20,9,2,7,6.0,1,2019
5421,21,4,13,6,3.0,1,2019
5422,22,9,9,10,5.0,1,2019
5423,23,3,7,8,17.0,1,2019
5424,24,2,12,5,7.0,1,2019
5425,25,1,8,6,2.0,1,2019
5426,26,6,3,5,23.0,1,2019
5427,27,6,1,6,8.0,1,2019
5428,28,7,10,3,7.0,1,2019
5429,29,7,14,8,18.0,1,2019
5430,30,9,3,8,16.0,1,2019
5431,31,8,9,10,10.0,1,2019
5432,32,4,4,7,22.0,1,2019
5433,33,5,13,4,8.0,1,2019
5434,34,2,11,6,2.0,1,2019
5435,35,2,13,8,25.0,1,2019
5436,36,4,15,6,16.0,1,2019
5437,37,3,4,4,2.0,1,2019
5438,38,9,16,9,24.0,1,2019
5439,39,5,8,6,21.0,1,2019
5440,40,7,12,8,10.0,1,2019
5441,41,3,8,8,2.0,1,2019
5442,42,6,1,3,23.0,1,2019
5443,43,1,8,7,9.0,1,2019
5444,44,1,5,10,30.0,1,2019
5445,45,3,13,3,18.0,1,2019
5446,46,9,7,8,24.0,1,2019
5447,47,3,2,4,9.0,1,2019
5448,48,9,13,8,9.0,1,2019
5449,49,9,5,9,24.0,1,2019
5450,50,4,11,9,5.0,1,2019
5451,1,2,11,8,2.0,2,2019
5452,2,8,7,7,3.0,2,2019
5453,3,9,11,3,12.0,2,2019
5454,4,8,10,3,27.0,2,2019
5455,5,9,10,10,19.0,2,2019
5456,6,4,13,3,23.0,2,2019
5457,7,6,9,3,19.0,2,2019
5458,8,5,10,7,8.0,2,2019
5459,9,4,7,8,6.0,2,2019
5460,10,1,3,6,26.0,2,2019
5461,11,5,3,8,21.0,2,2019
5462,12,6,12,9,11.0,2,2019
5463,13,2,9,9,28.0,2,2019
5464,14,6,16,7,14.0,2,2019
5465,15,7,11,3,16.0,2,2019
5466,16,9,15,9,25.0,2,2019
5467,17,2,8,6,12.0,2,2019
5468,18,8,2,7,23.0,2,2019
5469,19,4,10,10,27.0,2,2019
5470,20,9,2,5,15.0,2,2019
5471,21,4,13,6,24.0,2,2019
5472,22,9,9,5,28.0,2,2019
5473,23,3,7,9,10.0,2,2019
5474,24,2,12,3,8.0,2,2019
5475,25,1,8,3,19.0,2,2019
5476,26,6,3,9,10.0,2,2019
5477,27,6,1,10,24.0,2,2019
5478,28,7,10,3,8.0,2,2019
5479,29,7,14,7,13.0,2,2019
5480,30,9,3,5,5.0,2,2019
5481,31,8,9,10,6.0,2,2019
5482,32,4,4,10,14.0,2,2019
5483,33,5,13,5,16.0,2,2019
5484,34,2,11,3,13.0,2,2019
5485,35,2,13,5,28.0,2,2019
5486,36,4,15,6,26.0,2,2019
5487,37,3,4,5,29.0,2,2019
5488,38,9,16,6,29.0,2,2019
5489,39,5,8,5,15.0,2,2019
5490,40,7,12,5,6.0,2,2019
5491,41,3,8,4,12.0,2,2019
5492,42,6,1,3,26.0,2,2019
5493,43,1,8,5,3.0,2,2019
5494,44,1,5,5,26.0,2,2019
5495,45,3,13,9,25.0,2,2019
5496,46,9,7,5,11.0,2,2019
5497,47,3,2,5,31.0,2,2019
5498,48,9,13,3,11.0,2,2019
5499,49,9,5,8,24.0,2,2019
5500,50,4,11,9,18.0,2,2019
5501,1,2,11,10,11.0,3,2019
5502,2,8,7,4,22.0,3,2019
5503,3,9,11,4,17.0,3,2019
5504,4,8,10,10,30.0,3,2019
5505,5,9,10,3,21.0,3,2019
5506,6,4,13,10,25.0,3,2019
5507,7,6,9,6,3.0,3,2019
5508,8,5,10,4,2.0,3,2019
5509,9,4,7,5,5.0,3,2019
5510,10,1,3,7,2.0,3,2019
5511,11,5,3,7,14.0,3,2019
5512,12,6,12,5,5.0,3,2019
5513,13,2,9,8,7.0,3,2019
5514,14,6,16,5,20.0,3,2019
5515,15,7,11,5,26.0,3,2019
5516,16,9,15,5,8.0,3,2019
5517,17,2,8,7,26.0,3,2019
5518,18,8,2,6,29.0,3,2019
5519,19,4,10,8,4.0,3,2019
5520,20,9,2,3,21.0,3,2019
5521,21,4,13,3,30.0,3,2019
5522,22,9,9,10,13.0,3,2019
5523,23,3,7,5,26.0,3,2019
5524,24,2,12,7,6.0,3,2019
5525,25,1,8,4,15.0,3,2019
5526,26,6,3,6,3.0,3,2019
5527,27,6,1,8,9.0,3,2019
5528,28,7,10,9,15.0,3,2019
5529,29,7,14,8,30.0,3,2019
5530,30,9,3,7,24.0,3,2019
5531,31,8,9,6,22.0,3,2019
5532,32,4,4,7,23.0,3,2019
5533,33,5,13,10,20.0,3,2019
5534,34,2,11,6,22.0,3,2019
5535,35,2,13,3,19.0,3,2019
5536,36,4,15,3,31.0,3,2019
5537,37,3,4,4,27.0,3,2019
5538,38,9,16,4,15.0,3,2019
5539,39,5,8,8,26.0,3,2019
5540,40,7,12,4,25.0,3,2019
5541,41,3,8,3,10.0,3,2019
5542,42,6,1,5,14.0,3,2019
5543,43,1,8,5,10.0,3,2019
5544,44,1,5,7,23.0,3,2019
5545,45,3,13,9,11.0,3,2019
5546,46,9,7,9,31.0,3,2019
5547,47,3,2,9,18.0,3,2019
5548,48,9,13,4,9.0,3,2019
5549,49,9,5,10,31.0,3,2019
5550,50,4,11,4,13.0,3,2019
5551,1,2,11,10,29.0,4,2019
5552,2,8,7,10,18.0,4,2019
5553,3,9,11,7,20.0,4,2019
5554,4,8,10,3,6.0,4,2019
5555,5,9,10,5,10.0,4,2019
5556,6,4,13,10,20.0,4,2019
5557,7,6,9,10,12.0,4,2019
5558,8,5,10,9,14.0,4,2019
5559,9,4,7,7,31.0,4,2019
5560,10,1,3,8,7.0,4,2019
5561,11,5,3,7,27.0,4,2019
5562,12,6,12,3,28.0,4,2019
5563,13,2,9,9,30.0,4,2019
5564,14,6,16,9,5.0,4,2019
5565,15,7,11,3,29.0,4,2019
5566,16,9,15,5,29.0,4,2019
5567,17,2,8,4,24.0,4,2019
5568,18,8,2,4,18.0,4,2019
5569,19,4,10,3,11.0,4,2019
5570,20,9,2,6,24.0,4,2019
5571,21,4,13,4,2.0,4,2019
5572,22,9,9,9,22.0,4,2019
5573,23,3,7,3,13.0,4,2019
5574,24,2,12,3,13.0,4,2019
5575,25,1,8,7,5.0,4,2019
5576,26,6,3,7,28.0,4,2019
5577,27,6,1,8,25.0,4,2019
5578,28,7,10,5,25.0,4,2019
5579,29,7,14,8,2.0,4,2019
5580,30,9,3,8,14.0,4,2019
5581,31,8,9,9,6.0,4,2019
5582,32,4,4,4,23.0,4,2019
5583,33,5,13,7,25.0,4,2019
5584,34,2,11,6,17.0,4,2019
5585,35,2,13,7,18.0,4,2019
5586,36,4,15,5,19.0,4,2019
5587,37,3,4,5,19.0,4,2019
5588,38,9,16,4,25.0,4,2019
5589,39,5,8,4,17.0,4,2019
5590,40,7,12,6,7.0,4,2019
5591,41,3,8,5,23.0,4,2019
5592,42,6,1,9,29.0,4,2019
5593,43,1,8,7,17.0,4,2019
5594,44,1,5,9,7.0,4,2019
5595,45,3,13,5,6.0,4,2019
5596,46,9,7,10,25.0,4,2019
5597,47,3,2,9,9.0,4,2019
5598,48,9,13,6,9.0,4,2019
5599,49,9,5,8,12.0,4,2019
5600,50,4,11,6,19.0,4,2019
5601,1,2,11,8,10.0,5,2019
5602,2,8,7,9,29.0,5,2019
5603,3,9,11,5,21.0,5,2019
5604,4,8,10,6,31.0,5,2019
5605,5,9,10,3,5.0,5,2019
5606,6,4,13,9,30.0,5,2019
5607,7,6,9,6,19.0,5,2019
5608,8,5,10,8,24.0,5,2019
5609,9,4,7,4,2.0,5,2019
5610,10,1,3,7,19.0,5,2019
5611,11,5,3,4,30.0,5,2019
5612,12,6,12,7,11.0,5,2019
5613,13,2,9,5,27.0,5,2019
5614,14,6,16,3,30.0,5,2019
5615,15,7,11,10,12.0,5,2019
5616,16,9,15,7,21.0,5,2019
5617,17,2,8,3,17.0,5,2019
5618,18,8,2,4,11.0,5,2019
5619,19,4,10,5,19.0,5,2019
5620,20,9,2,8,24.0,5,2019
5621,21,4,13,10,30.0,5,2019
5622,22,9,9,10,20.0,5,2019
5623,23,3,7,3,16.0,5,2019
5624,24,2,12,7,9.0,5,2019
5625,25,1,8,5,4.0,5,2019
5626,26,6,3,8,25.0,5,2019
5627,27,6,1,8,27.0,5,2019
5628,28,7,10,5,17.0,5,2019
5629,29,7,14,8,24.0,5,2019
5630,30,9,3,5,14.0,5,2019
5631,31,8,9,7,21.0,5,2019
5632,32,4,4,7,27.0,5,2019
5633,33,5,13,4,20.0,5,2019
5634,34,2,11,6,13.0,5,2019
5635,35,2,13,8,3.0,5,2019
5636,36,4,15,9,8.0,5,2019
5637,37,3,4,10,12.0,5,2019
5638,38,9,16,4,6.0,5,2019
5639,39,5,8,7,11.0,5,2019
5640,40,7,12,7,11.0,5,2019
5641,41,3,8,4,3.0,5,2019
5642,42,6,1,9,6.0,5,2019
5643,43,1,8,4,25.0,5,2019
5644,44,1,5,4,15.0,5,2019
5645,45,3,13,6,14.0,5,2019
5646,46,9,7,5,7.0,5,2019
5647,47,3,2,6,18.0,5,2019
5648,48,9,13,4,16.0,5,2019
5649,49,9,5,6,19.0,5,2019
5650,50,4,11,9,12.0,5,2019
5651,1,2,11,9,28.0,6,2019
5652,2,8,7,5,25.0,6,2019
5653,3,9,11,5,22.0,6,2019
5654,4,8,10,9,29.0,6,2019
5655,5,9,10,8,2.0,6,2019
5656,6,4,13,3,31.0,6,2019
5657,7,6,9,7,14.0,6,2019
5658,8,5,10,8,2.0,6,2019
5659,9,4,7,4,7.0,6,2019
5660,10,1,3,8,31.0,6,2019
5661,11,5,3,8,13.0,6,2019
5662,12,6,12,8,2.0,6,2019
5663,13,2,9,5,10.0,6,2019
5664,14,6,16,8,21.0,6,2019
5665,15,7,11,3,17.0,6,2019
5666,16,9,15,5,6.0,6,2019
5667,17,2,8,5,23.0,6,2019
5668,18,8,2,5,2.0,6,2019
5669,19,4,10,8,29.0,6,2019
5670,20,9,2,9,23.0,6,2019
5671,21,4,13,10,30.0,6,2019
5672,22,9,9,3,21.0,6,2019
5673,23,3,7,8,3.0,6,2019
5674,24,2,12,9,4.0,6,2019
5675,25,1,8,10,17.0,6,2019
5676,26,6,3,10,19.0,6,2019
5677,27,6,1,7,6.0,6,2019
5678,28,7,10,3,18.0,6,2019
5679,29,7,14,5,30.0,6,2019
5680,30,9,3,3,8.0,6,2019
5681,31,8,9,4,24.0,6,2019
5682,32,4,4,7,9.0,6,2019
5683,33,5,13,9,28.0,6,2019
5684,34,2,11,8,7.0,6,2019
5685,35,2,13,10,2.0,6,2019
5686,36,4,15,6,27.0,6,2019
5687,37,3,4,3,14.0,6,2019
5688,38,9,16,5,8.0,6,2019
5689,39,5,8,6,11.0,6,2019
5690,40,7,12,6,11.0,6,2019
5691,41,3,8,7,26.0,6,2019
5692,42,6,1,6,20.0,6,2019
5693,43,1,8,4,26.0,6,2019
5694,44,1,5,5,4.0,6,2019
5695,45,3,13,3,13.0,6,2019
5696,46,9,7,6,13.0,6,2019
5697,47,3,2,10,15.0,6,2019
5698,48,9,13,4,12.0,6,2019
5699,49,9,5,3,7.0,6,2019
5700,50,4,11,9,21.0,6,2019
5701,1,2,11,7,24.0,7,2019
5702,2,8,7,5,16.0,7,2019
5703,3,9,11,3,24.0,7,2019
5704,4,8,10,10,14.0,7,2019
5705,5,9,10,4,18.0,7,2019
5706,6,4,13,8,27.0,7,2019
5707,7,6,9,5,24.0,7,2019
5708,8,5,10,7,12.0,7,2019
5709,9,4,7,7,3.0,7,2019
5710,10,1,3,3,30.0,7,2019
5711,11,5,3,3,27.0,7,2019
5712,12,6,12,3,28.0,7,2019
5713,13,2,9,9,28.0,7,2019
5714,14,6,16,9,2.0,7,2019
5715,15,7,11,7,15.0,7,2019
5716,16,9,15,3,3.0,7,2019
5717,17,2,8,4,16.0,7,2019
5718,18,8,2,4,12.0,7,2019
5719,19,4,10,10,27.0,7,2019
5720,20,9,2,9,23.0,7,2019
5721,21,4,13,9,27.0,7,2019
5722,22,9,9,9,18.0,7,2019
5723,23,3,7,6,31.0,7,2019
5724,24,2,12,7,2.0,7,2019
5725,25,1,8,5,29.0,7,2019
5726,26,6,3,9,13.0,7,2019
5727,27,6,1,5,26.0,7,2019
5728,28,7,10,9,14.0,7,2019
5729,29,7,14,9,13.0,7,2019
5730,30,9,3,10,30.0,7,2019
5731,31,8,9,3,10.0,7,2019
