PEDIDO_ID,PEDIDO_DATA,COD CLIENTE,COD_VENDEDOR,COD PRODUTO,QUANTIDADE PRODUTO,VALOR PRODUTO
26023,10/12/2015,273,235,7,1,2.919
26024,02/03/2015,123,258,18,3,4.561
26025,04/02/2018,198,219,10,3,3.131
26026,05/10/2017,360,251,12,2,1.899
26027,29/03/2015,452,167,15,1,6.219
26028,12/05/2015,7,168,6,3,1.589
26029,21/02/2018,192,226,22,1,8.279
26030,26/01/2020,87,148,17,1,4.719
26031,31/10/2019,420,78,22,3,8.279
26032,28/09/2016,38,238,5,4,1.229
26033,20/08/2016,87,180,23,4,4.27
26034,26/08/2016,10,174,3,2,4.269
26035,04/05/2015,141,283,20,1,5.119
26036,22/07/2018,50,114,10,2,3.131
26037,11/06/2015,134,6,4,3,4.149
26038,06/01/2017,353,77,20,2,5.119
26039,28/01/2015,440,268,18,3,4.561
26040,12/12/2019,20,169,21,3,6.119
26041,12/05/2018,347,50,19,2,4.879
26042,11/11/2019,330,244,6,2,1.589
26043,12/02/2018,398,253,19,2,4.879
26044,03/08/2017,38,71,8,3,5.389
26045,21/12/2019,120,203,17,2,4.719
26046,26/10/2016,61,260,21,2,6.119
26047,21/08/2017,66,165,17,3,4.719
26048,01/09/2019,280,227,13,2,3.279
26049,29/07/2016,26,200,20,1,5.119
26050,14/05/2016,285,12,14,4,3.519
26051,11/07/2019,411,284,5,1,1.229
26052,08/01/2017,155,278,5,4,1.229
26053,10/08/2016,153,244,21,2,6.119
26054,08/12/2020,317,119,23,4,4.27
26055,10/08/2017,30,235,17,4,4.719
26056,02/02/2019,469,170,20,4,5.119
26057,11/02/2015,336,189,8,2,5.389
26058,16/12/2017,395,76,6,3,1.589
26059,25/09/2019,29,241,2,3,2.789
26060,02/05/2018,176,94,7,2,2.919
26061,30/12/2016,438,227,19,2,4.879
26062,02/07/2019,315,272,2,1,2.789
26063,27/01/2019,269,118,21,3,6.119
26064,13/11/2017,112,94,21,3,6.119
26065,13/05/2020,16,25,21,3,6.119
26066,11/03/2015,202,26,13,2,3.279
26067,13/01/2015,172,106,5,3,1.229
26068,30/11/2020,124,12,22,2,8.279
26069,15/10/2019,403,223,19,1,4.879
26070,02/10/2019,320,150,10,3,3.131
26071,28/11/2015,353,199,23,4,4.27
26072,13/03/2015,150,262,12,3,1.899
26073,06/11/2018,152,264,9,2,2.319
26074,12/09/2015,172,31,10,3,3.131
26075,27/02/2020,455,6,3,4,4.269
26076,18/05/2018,492,182,21,4,6.119
26077,23/10/2018,259,272,2,2,2.789
26078,13/05/2015,449,153,22,3,8.279
26079,02/07/2015,245,134,8,1,5.389
26080,04/10/2019,52,281,6,2,1.589
26081,23/05/2016,48,156,6,4,1.589
26082,30/03/2015,273,275,23,2,4.27
26083,14/07/2017,51,73,15,4,6.219
26084,12/08/2016,279,5,14,3,3.519
26085,17/12/2018,136,205,7,2,2.919
26086,01/05/2018,217,141,17,4,4.719
26087,01/09/2017,363,159,22,1,8.279
26088,06/01/2015,109,25,5,4,1.229
26089,07/03/2015,168,61,21,3,6.119
26090,30/10/2018,261,258,4,4,4.149
26091,05/10/2017,391,281,10,1,3.131
26092,10/07/2017,138,56,5,3,1.229
26093,15/03/2020,10,41,12,3,1.899
26094,11/04/2018,377,266,14,1,3.519
26095,26/08/2017,108,118,8,3,5.389
26096,23/06/2018,43,154,23,3,4.27
26097,15/06/2020,187,187,14,2,3.519
26098,02/04/2019,161,26,9,4,2.319
26099,23/09/2020,280,274,15,2,6.219
26100,21/12/2015,488,202,9,4,2.319
26101,19/06/2020,137,251,14,2,3.519
26102,01/09/2016,310,159,10,4,3.131
26103,10/07/2017,119,232,21,1,6.119
26104,02/07/2018,455,106,20,1,5.119
26105,06/06/2017,120,87,4,1,4.149
26106,28/04/2018,111,145,17,3,4.719
26107,25/01/2018,413,196,5,1,1.229
26108,12/02/2016,474,220,2,1,2.789
26109,16/02/2020,440,219,10,2,3.131
26110,05/10/2015,260,246,22,4,8.279
26111,12/08/2017,125,183,5,3,1.229
26112,05/03/2015,147,297,22,2,8.279
26113,05/03/2016,278,92,7,4,2.919
26114,21/10/2019,174,197,19,4,4.879
26115,23/03/2019,487,117,17,3,4.719
26116,18/02/2019,378,112,23,2,4.27
26117,06/09/2019,57,231,7,2,2.919
26118,15/08/2015,144,177,12,2,1.899
26119,09/10/2018,319,130,17,3,4.719
26120,14/03/2017,141,247,9,2,2.319
26121,25/11/2017,249,193,12,4,1.899
26122,16/05/2015,35,96,20,1,5.119
26123,12/05/2020,51,194,2,4,2.789
26124,23/03/2018,379,69,14,2,3.519
26125,15/03/2016,299,106,14,2,3.519
26126,04/08/2019,25,61,19,3,4.879
26127,02/09/2015,442,178,17,3,4.719
26128,27/09/2015,459,142,22,3,8.279
26129,25/09/2016,348,233,21,2,6.119
26130,10/01/2017,340,125,21,1,6.119
26131,27/11/2020,4,119,5,1,1.229
26132,14/02/2020,62,74,12,2,1.899
26133,24/02/2018,447,223,9,2,2.319
26134,21/02/2015,187,192,20,3,5.119
26135,23/11/2019,151,100,17,4,4.719
26136,30/08/2019,215,215,3,4,4.269
26137,22/11/2015,238,253,3,1,4.269
26138,08/04/2015,54,248,5,2,1.229
26139,15/05/2018,38,22,19,3,4.879
26140,10/06/2018,199,275,4,3,4.149
26141,08/06/2018,445,239,19,4,4.879
26142,27/02/2019,233,128,19,2,4.879
26143,05/01/2020,389,10,4,3,4.149
26144,31/05/2015,247,248,5,4,1.229
26145,20/02/2015,283,241,17,2,4.719
26146,05/11/2019,134,97,7,4,2.919
26147,18/11/2016,189,92,16,1,5.109
26148,06/10/2015,281,106,16,1,5.109
26149,20/07/2017,89,27,15,4,6.219
26150,05/07/2015,217,136,21,1,6.119
26151,26/06/2015,150,200,18,1,4.561
26152,10/08/2020,382,167,7,1,2.919
26153,09/06/2020,121,298,3,3,4.269
26154,18/07/2018,357,52,7,4,2.919
26155,10/03/2018,297,67,20,2,5.119
26156,13/05/2015,131,203,10,4,3.131
26157,09/11/2015,140,56,4,3,4.149
26158,01/09/2016,476,234,3,2,4.269
26159,02/02/2017,232,136,12,2,1.899
26160,07/08/2017,288,129,8,1,5.389
26161,06/10/2019,395,92,15,4,6.219
26162,05/10/2018,315,16,17,1,4.719
26163,15/01/2020,261,215,12,1,1.899
26164,01/09/2016,423,298,10,2,3.131
26165,26/05/2018,217,194,7,3,2.919
26166,17/10/2015,330,214,16,1,5.109
26167,04/05/2018,72,54,14,2,3.519
26168,31/05/2015,60,180,8,3,5.389
26169,23/05/2019,66,87,2,2,2.789
26170,10/02/2019,312,66,3,1,4.269
26171,01/06/2016,83,187,16,4,5.109
26172,27/03/2017,86,126,18,4,4.561
26173,30/04/2017,218,223,21,4,6.119
26174,31/12/2018,325,224,11,3,2.789
26175,02/02/2018,193,214,9,3,2.319
26176,11/11/2020,327,89,4,3,4.149
26177,10/01/2016,52,39,21,2,6.119
26178,02/11/2020,132,146,14,3,3.519
26179,20/09/2016,36,125,3,4,4.269
26180,05/03/2019,172,161,22,2,8.279
26181,11/01/2016,366,223,23,1,4.27
26182,23/08/2016,146,219,11,4,2.789
26183,19/07/2020,23,27,13,3,3.279
26184,29/09/2019,180,251,7,4,2.919
26185,06/07/2018,438,284,11,2,2.789
26186,12/06/2018,172,10,2,4,2.789
26187,11/07/2016,410,144,14,1,3.519
26188,20/10/2017,158,68,16,4,5.109
26189,02/03/2019,347,168,13,1,3.279
26190,06/09/2016,366,111,12,4,1.899
26191,07/12/2020,176,73,17,2,4.719
26192,27/06/2020,185,47,22,4,8.279
26193,23/06/2015,438,179,9,1,2.319
26194,21/08/2016,149,190,14,3,3.519
26195,18/06/2019,70,38,10,4,3.131
26196,24/03/2016,39,191,2,4,2.789
26197,25/06/2020,259,151,6,4,1.589
26198,15/10/2015,30,196,2,4,2.789
26199,19/10/2015,330,64,18,3,4.561
26200,21/04/2017,210,184,21,2,6.119
26201,23/02/2019,26,238,21,1,6.119
26202,19/09/2020,470,47,22,4,8.279
26203,22/12/2020,383,211,10,1,3.131
26204,12/01/2019,169,110,15,2,6.219
26205,02/12/2019,347,71,3,1,4.269
26206,18/09/2020,72,3,20,3,5.119
26207,02/09/2018,138,188,14,3,3.519
26208,19/12/2016,258,133,9,2,2.319
26209,18/02/2017,453,96,12,4,1.899
26210,17/10/2019,33,96,12,2,1.899
26211,26/02/2015,9,190,8,2,5.389
26212,04/09/2015,101,112,10,2,3.131
26213,12/07/2016,185,250,23,4,4.27
26214,31/07/2015,410,83,22,4,8.279
26215,02/02/2015,74,198,10,4,3.131
26216,24/07/2015,484,20,19,1,4.879
26217,03/08/2019,346,18,22,3,8.279
26218,29/02/2020,86,182,15,3,6.219
26219,03/03/2018,180,90,23,1,4.27
26220,24/01/2019,336,14,15,1,6.219
26221,07/04/2019,376,118,10,2,3.131
26222,13/01/2020,217,57,13,4,3.279
26223,24/10/2015,277,10,12,2,1.899
26224,20/04/2019,163,114,16,2,5.109
26225,02/07/2020,427,292,23,2,4.27
26226,13/12/2019,309,81,21,2,6.119
26227,07/10/2016,447,132,10,4,3.131
26228,15/09/2018,353,258,11,2,2.789
26229,20/03/2015,417,133,19,1,4.879
26230,31/12/2015,95,25,8,1,5.389
26231,20/09/2019,401,58,9,2,2.319
26232,20/07/2019,195,188,7,2,2.919
26233,06/02/2019,379,170,15,1,6.219
26234,09/12/2015,310,191,2,1,2.789
26235,28/03/2016,165,182,4,1,4.149
26236,26/07/2018,379,72,21,3,6.119
26237,31/08/2016,456,27,12,2,1.899
26238,16/08/2016,90,136,3,2,4.269
26239,28/03/2019,462,84,11,4,2.789
26240,24/01/2015,70,115,23,3,4.27
26241,21/07/2019,295,53,11,4,2.789
26242,10/04/2019,319,119,4,4,4.149
26243,13/11/2015,382,58,18,4,4.561
26244,31/03/2016,181,88,13,3,3.279
26245,04/03/2019,35,17,5,2,1.229
26246,19/12/2020,70,59,13,2,3.279
26247,06/09/2017,282,158,3,1,4.269
26248,13/10/2019,249,259,21,3,6.119
26249,19/05/2017,299,129,16,2,5.109
26250,22/09/2019,270,256,19,1,4.879
26251,09/11/2017,427,83,16,1,5.109
26252,20/10/2015,321,258,21,3,6.119
26253,19/03/2016,416,293,10,4,3.131
26254,10/01/2018,24,258,18,4,4.561
26255,31/08/2015,94,48,19,2,4.879
26256,04/12/2016,41,220,21,2,6.119
26257,01/01/2016,124,278,23,1,4.27
26258,09/05/2015,136,66,17,3,4.719
26259,06/04/2019,137,76,12,2,1.899
26260,19/05/2015,388,250,21,2,6.119
26261,01/09/2017,266,259,13,2,3.279
26262,29/06/2015,73,291,20,3,5.119
26263,12/02/2018,64,122,6,3,1.589
26264,10/09/2019,423,110,5,2,1.229
26265,29/06/2018,269,274,11,4,2.789
26266,05/10/2017,467,25,22,1,8.279
26267,22/10/2017,94,290,12,4,1.899
26268,06/12/2015,211,40,3,3,4.269
26269,14/12/2018,234,90,16,2,5.109
26270,23/12/2020,334,100,23,2,4.27
26271,10/08/2019,179,256,20,3,5.119
26272,31/05/2016,109,272,6,3,1.589
26273,20/02/2016,389,100,15,1,6.219
26274,04/04/2017,45,86,22,4,8.279
26275,17/09/2017,463,122,7,3,2.919
26276,24/05/2020,295,48,21,3,6.119
26277,28/09/2018,470,138,10,2,3.131
26278,22/11/2016,299,201,3,3,4.269
26279,25/08/2020,338,3,18,2,4.561
26280,27/03/2018,38,17,2,2,2.789
26281,11/08/2020,346,125,9,2,2.319
26282,30/09/2020,292,66,7,2,2.919
26283,20/07/2016,334,250,8,1,5.389
26284,11/01/2015,11,179,16,1,5.109
26285,28/12/2019,365,214,16,1,5.109
26286,30/04/2018,424,229,20,3,5.119
26287,15/05/2016,133,209,17,2,4.719
26288,03/06/2015,198,212,6,3,1.589
26289,23/10/2017,427,29,3,2,4.269
26290,17/06/2017,298,50,10,4,3.131
26291,11/08/2019,330,124,20,4,5.119
26292,23/07/2020,500,283,15,4,6.219
26293,25/12/2015,480,17,12,4,1.899
26294,11/08/2017,149,285,18,4,4.561
26295,05/10/2015,276,178,9,1,2.319
26296,30/01/2016,327,123,7,4,2.919
26297,29/11/2018,234,77,18,1,4.561
26298,14/03/2019,140,160,2,2,2.789
26299,14/10/2016,14,42,10,1,3.131
26300,17/05/2019,3,25,12,3,1.899
26301,10/04/2016,274,112,5,3,1.229
26302,14/07/2016,447,244,23,1,4.27
26303,11/12/2020,193,252,12,3,1.899
26304,16/08/2020,268,277,13,3,3.279
26305,25/06/2019,435,86,22,3,8.279
26306,22/05/2020,477,62,3,3,4.269
26307,14/10/2016,372,107,19,2,4.879
26308,14/11/2020,387,73,4,1,4.149
26309,14/03/2020,245,89,19,1,4.879
26310,18/07/2015,179,137,13,3,3.279
26311,13/08/2019,239,58,21,3,6.119
26312,15/02/2016,165,66,4,2,4.149
26313,09/11/2017,294,252,7,4,2.919
26314,05/11/2018,476,240,15,2,6.219
26315,10/01/2015,388,50,3,1,4.269
26316,07/06/2017,215,77,9,4,2.319
26317,27/07/2019,415,42,21,2,6.119
26318,16/10/2019,450,133,6,1,1.589
26319,25/12/2018,237,238,7,4,2.919
26320,21/06/2020,333,225,9,4,2.319
26321,28/12/2017,221,52,3,1,4.269
26322,19/02/2017,198,146,12,1,1.899
26323,29/08/2015,467,20,16,2,5.109
26324,08/06/2020,139,120,4,3,4.149
26325,26/12/2015,239,235,8,3,5.389
26326,07/02/2020,230,138,17,3,4.719
26327,02/01/2019,470,207,8,1,5.389
26328,24/06/2020,13,70,18,1,4.561
26329,05/09/2016,92,269,6,4,1.589
26330,07/10/2018,40,170,7,1,2.919
26331,25/07/2019,436,299,4,3,4.149
26332,21/03/2018,410,266,4,3,4.149
26333,19/10/2015,234,3,12,1,1.899
26334,12/11/2020,487,106,13,3,3.279
26335,12/04/2019,140,92,19,2,4.879
26336,16/09/2015,77,280,8,3,5.389
26337,26/02/2019,359,47,15,2,6.219
26338,28/12/2019,179,134,10,1,3.131
26339,03/01/2020,394,188,4,2,4.149
26340,05/03/2015,404,130,22,1,8.279
26341,12/11/2019,424,279,17,2,4.719
26342,08/01/2019,250,177,12,1,1.899
26343,22/09/2019,461,126,23,2,4.27
26344,23/10/2015,169,67,12,3,1.899
26345,11/07/2015,381,190,15,4,6.219
26346,09/07/2015,327,113,16,2,5.109
26347,09/01/2016,173,264,14,3,3.519
26348,22/06/2015,223,17,3,4,4.269
26349,08/07/2015,266,229,3,3,4.269
26350,23/06/2019,378,252,18,4,4.561
26351,31/08/2018,26,135,6,2,1.589
26352,14/10/2020,397,127,17,3,4.719
26353,17/03/2017,483,180,4,3,4.149
26354,01/02/2016,412,159,9,2,2.319
26355,23/02/2015,308,175,16,1,5.109
26356,19/05/2015,463,39,3,2,4.269
26357,24/07/2017,469,249,18,4,4.561
26358,19/04/2019,448,106,17,4,4.719
26359,25/04/2017,32,170,2,4,2.789
26360,01/05/2018,292,297,20,4,5.119
26361,29/12/2017,262,220,3,4,4.269
26362,13/08/2016,217,106,15,3,6.219
26363,23/05/2018,399,257,4,3,4.149
26364,28/06/2020,428,209,10,2,3.131
26365,02/07/2017,436,175,19,2,4.879
26366,27/09/2020,185,238,6,3,1.589
26367,07/12/2018,290,204,20,4,5.119
26368,07/08/2016,7,239,15,3,6.219
26369,01/12/2019,439,282,2,4,2.789
26370,08/01/2015,34,153,14,2,3.519
26371,08/02/2015,231,254,6,3,1.589
26372,06/10/2019,231,274,21,4,6.119
26373,19/12/2019,346,298,12,3,1.899
26374,28/02/2017,316,118,20,3,5.119
26375,06/08/2017,19,21,7,4,2.919
26376,05/04/2016,40,254,9,3,2.319
26377,15/12/2018,166,200,8,3,5.389
26378,22/08/2015,248,26,21,3,6.119
26379,22/11/2015,368,276,16,1,5.109
26380,03/01/2020,397,254,15,4,6.219
26381,27/02/2016,111,12,15,3,6.219
26382,30/09/2020,300,279,14,2,3.519
26383,30/10/2019,94,70,14,2,3.519
26384,01/12/2017,213,110,19,3,4.879
26385,27/05/2020,208,110,14,2,3.519
26386,21/08/2016,265,243,7,3,2.919
26387,20/10/2018,179,108,21,4,6.119
26388,09/09/2017,74,271,12,3,1.899
26389,08/02/2019,426,294,22,4,8.279
26390,26/09/2019,32,41,11,2,2.789
26391,03/11/2019,323,177,9,4,2.319
26392,26/04/2018,113,110,11,4,2.789
26393,08/07/2016,11,230,19,2,4.879
26394,30/06/2015,413,290,9,3,2.319
26395,27/02/2019,164,220,11,1,2.789
26396,23/08/2018,484,166,3,3,4.269
26397,17/08/2016,49,230,18,4,4.561
26398,06/04/2020,150,109,9,2,2.319
26399,26/02/2017,147,89,15,1,6.219
26400,16/05/2017,339,233,12,1,1.899
26401,16/11/2018,89,253,3,1,4.269
26402,06/08/2017,431,176,3,4,4.269
26403,05/10/2019,167,6,17,3,4.719
26404,12/05/2015,218,164,21,3,6.119
26405,24/09/2016,393,230,9,1,2.319
26406,04/02/2020,43,214,11,4,2.789
26407,13/01/2017,30,112,14,4,3.519
26408,17/02/2017,497,101,9,3,2.319
26409,13/04/2019,150,139,8,3,5.389
26410,30/01/2017,42,203,21,1,6.119
26411,11/03/2020,434,6,5,1,1.229
26412,26/10/2015,409,145,21,4,6.119
26413,15/03/2019,466,103,3,1,4.269
26414,17/09/2016,385,185,20,4,5.119
26415,26/03/2018,344,117,13,1,3.279
26416,03/04/2020,241,283,8,4,5.389
26417,18/01/2017,363,19,13,2,3.279
26418,01/09/2017,345,104,6,1,1.589
26419,28/01/2019,423,173,11,2,2.789
26420,19/06/2018,445,16,19,2,4.879
26421,19/02/2016,412,261,15,4,6.219
26422,01/02/2016,478,151,16,3,5.109
26423,30/11/2020,293,42,12,4,1.899
26424,06/12/2019,311,106,2,1,2.789
26425,23/11/2016,104,60,22,4,8.279
26426,28/10/2020,376,123,19,1,4.879
26427,25/11/2018,399,86,7,1,2.919
26428,16/07/2015,147,106,10,2,3.131
26429,30/04/2019,254,279,22,4,8.279
26430,13/01/2018,338,24,18,4,4.561
26431,15/11/2019,139,38,9,4,2.319
26432,03/08/2017,95,211,4,3,4.149
26433,29/12/2020,318,196,2,1,2.789
26434,10/03/2015,413,13,10,1,3.131
26435,22/08/2018,262,154,4,2,4.149
26436,10/11/2016,122,221,18,3,4.561
26437,16/08/2017,4,145,18,2,4.561
26438,13/12/2015,366,97,5,4,1.229
26439,24/05/2015,486,6,15,2,6.219
26440,26/06/2017,489,39,13,4,3.279
26441,15/05/2020,61,43,10,3,3.131
26442,09/12/2017,464,290,13,3,3.279
26443,13/06/2017,258,103,5,2,1.229
26444,13/01/2015,276,138,7,2,2.919
26445,30/01/2018,96,287,2,2,2.789
26446,14/01/2017,238,57,10,1,3.131
26447,07/07/2020,32,86,19,3,4.879
26448,24/12/2020,265,206,19,1,4.879
26449,03/10/2020,492,119,12,2,1.899
26450,19/12/2017,203,102,4,3,4.149
26451,14/06/2020,477,155,8,4,5.389
26452,21/07/2020,368,96,7,3,2.919
26453,19/01/2016,454,248,6,4,1.589
26454,17/05/2016,214,121,9,2,2.319
26455,19/05/2018,237,95,21,4,6.119
26456,26/08/2017,294,170,15,1,6.219
26457,15/11/2017,320,222,8,3,5.389
26458,10/09/2020,361,152,2,1,2.789
26459,03/01/2015,228,260,8,4,5.389
26460,25/07/2016,314,4,18,4,4.561
26461,07/05/2019,8,211,4,4,4.149
26462,29/10/2015,465,6,16,4,5.109
26463,25/01/2015,68,70,16,2,5.109
26464,14/10/2017,55,33,2,3,2.789
26465,16/09/2020,435,24,16,4,5.109
26466,05/11/2015,177,242,3,1,4.269
26467,07/11/2016,429,179,19,2,4.879
26468,18/02/2020,405,188,9,2,2.319
26469,13/05/2015,71,164,8,3,5.389
26470,07/05/2018,236,269,12,2,1.899
26471,17/12/2018,496,296,8,2,5.389
26472,07/12/2015,99,240,4,4,4.149
26473,07/10/2015,32,243,6,3,1.589
26474,27/12/2018,421,184,4,4,4.149
26475,01/05/2020,224,242,9,4,2.319
26476,01/07/2018,448,294,13,2,3.279
26477,03/04/2015,334,275,23,4,4.27
26478,13/03/2018,12,251,4,4,4.149
26479,06/04/2017,321,22,19,4,4.879
26480,03/05/2017,475,96,9,2,2.319
26481,12/03/2018,318,195,7,2,2.919
26482,27/03/2020,426,282,11,1,2.789
26483,16/03/2020,249,127,5,2,1.229
26484,23/06/2020,419,11,6,2,1.589
26485,05/07/2016,414,183,2,4,2.789
26486,29/10/2015,450,94,4,1,4.149
26487,11/07/2017,15,127,17,3,4.719
26488,04/01/2017,186,111,20,1,5.119
26489,19/07/2018,81,139,16,2,5.109
26490,28/09/2018,123,56,19,1,4.879
26491,09/06/2018,365,129,8,3,5.389
26492,15/07/2017,417,217,10,4,3.131
26493,20/11/2017,41,198,18,2,4.561
26494,05/04/2017,424,233,11,4,2.789
26495,11/02/2016,438,298,23,3,4.27
26496,18/11/2017,72,277,3,4,4.269
26497,15/01/2017,453,275,10,4,3.131
26498,02/04/2018,246,149,9,1,2.319
26499,23/09/2020,404,225,20,4,5.119
26500,26/03/2017,298,208,13,3,3.279
26501,08/07/2018,121,223,8,1,5.389
26502,23/06/2015,431,284,23,1,4.27
26503,14/06/2017,412,170,6,2,1.589
26504,25/06/2015,291,74,10,4,3.131
26505,27/02/2015,104,138,6,4,1.589
26506,13/08/2019,286,262,18,1,4.561
26507,15/09/2019,410,272,8,4,5.389
26508,29/04/2018,296,64,22,2,8.279
26509,23/03/2018,388,223,5,3,1.229
26510,28/09/2016,281,94,7,1,2.919
26511,10/02/2020,230,166,2,4,2.789
26512,05/06/2018,445,181,4,4,4.149
26513,30/08/2015,56,168,12,2,1.899
26514,04/02/2018,108,181,5,2,1.229
26515,19/11/2017,465,140,22,4,8.279
26516,17/01/2016,211,246,8,3,5.389
26517,15/09/2016,452,158,16,1,5.109
26518,21/01/2018,248,282,11,4,2.789
26519,10/04/2019,229,198,13,3,3.279
26520,04/01/2020,261,51,23,3,4.27
26521,13/11/2016,88,117,11,2,2.789
26522,12/04/2015,191,155,3,2,4.269
26523,28/05/2020,69,90,22,1,8.279
26524,15/04/2020,443,209,6,4,1.589
26525,30/06/2019,89,59,5,1,1.229
26526,25/11/2016,125,298,10,1,3.131
26527,26/08/2017,436,29,13,4,3.279
26528,07/12/2016,496,180,4,1,4.149
26529,16/01/2017,343,189,2,1,2.789
26530,03/01/2017,459,280,14,4,3.519
26531,15/06/2020,50,121,12,3,1.899
26532,24/06/2015,311,20,13,3,3.279
26533,28/08/2016,402,271,20,1,5.119
26534,18/06/2016,85,176,13,3,3.279
26535,26/01/2016,264,90,11,3,2.789
26536,05/05/2019,220,244,22,2,8.279
26537,20/03/2018,136,92,10,1,3.131
26538,12/06/2018,197,73,23,3,4.27
26539,21/08/2016,489,158,4,1,4.149
26540,29/08/2018,456,87,17,1,4.719
26541,13/05/2019,185,101,21,1,6.119
26542,01/08/2019,268,275,11,2,2.789
26543,09/02/2017,453,102,4,2,4.149
26544,09/01/2018,27,164,19,3,4.879
26545,07/07/2015,32,67,7,1,2.919
26546,13/05/2015,216,87,9,2,2.319
26547,16/10/2017,241,273,11,1,2.789
26548,29/12/2017,343,267,22,2,8.279
26549,23/01/2015,82,7,21,3,6.119
26550,13/07/2020,455,75,12,4,1.899
26551,01/02/2016,331,270,8,1,5.389
26552,22/06/2015,97,120,21,4,6.119
26553,17/04/2016,377,123,2,3,2.789
26554,06/03/2015,276,47,3,3,4.269
26555,01/03/2019,453,24,13,1,3.279
26556,03/07/2019,453,185,9,4,2.319
26557,25/05/2020,316,9,20,3,5.119
26558,01/11/2019,220,76,14,1,3.519
26559,21/11/2018,75,45,15,3,6.219
26560,18/10/2019,59,88,5,3,1.229
26561,22/10/2017,272,105,10,1,3.131
26562,13/07/2019,444,246,13,1,3.279
26563,06/06/2019,308,198,22,3,8.279
26564,23/09/2018,76,299,3,4,4.269
26565,19/05/2017,479,145,21,1,6.119
26566,23/12/2020,283,152,10,3,3.131
26567,29/04/2019,438,85,14,1,3.519
26568,06/10/2016,60,205,18,4,4.561
26569,16/06/2017,210,241,18,3,4.561
26570,06/12/2018,48,123,22,1,8.279
26571,29/08/2020,179,119,10,1,3.131
26572,01/10/2019,460,219,11,2,2.789
26573,12/01/2017,106,125,11,1,2.789
26574,30/03/2018,34,96,20,3,5.119
26575,30/08/2019,285,295,6,1,1.589
26576,20/10/2015,201,227,4,1,4.149
26577,01/11/2015,103,115,12,4,1.899
26578,22/09/2017,260,260,18,2,4.561
26579,14/06/2015,404,38,11,4,2.789
26580,08/10/2019,451,212,2,2,2.789
26581,09/04/2018,326,158,17,4,4.719
26582,05/06/2015,319,219,10,4,3.131
26583,29/12/2016,416,25,19,1,4.879
26584,15/05/2016,310,236,10,3,3.131
26585,18/12/2017,470,170,3,4,4.269
26586,30/01/2017,373,125,10,3,3.131
26587,03/09/2015,494,293,15,4,6.219
26588,19/09/2018,176,157,3,3,4.269
26589,19/04/2019,339,181,13,1,3.279
26590,20/12/2016,380,250,23,1,4.27
26591,01/08/2019,211,280,7,2,2.919
26592,02/03/2018,428,109,2,1,2.789
26593,15/10/2017,171,106,10,4,3.131
26594,25/02/2017,102,210,10,3,3.131
26595,05/04/2017,461,234,13,2,3.279
26596,15/02/2018,74,204,17,3,4.719
26597,05/04/2017,399,193,2,2,2.789
26598,05/11/2019,95,135,7,2,2.919
26599,05/12/2018,332,194,15,3,6.219
26600,11/06/2018,423,126,18,3,4.561
26601,21/11/2018,279,28,2,3,2.789
26602,29/07/2019,71,7,3,1,4.269
26603,07/10/2019,166,57,8,4,5.389
26604,14/06/2017,359,286,6,3,1.589
26605,11/02/2015,453,242,20,2,5.119
26606,11/11/2020,446,189,4,4,4.149
26607,03/03/2019,418,109,2,2,2.789
26608,08/08/2018,432,212,5,3,1.229
26609,24/12/2017,186,4,18,3,4.561
26610,08/12/2018,15,287,4,2,4.149
26611,14/01/2020,394,144,16,3,5.109
26612,12/09/2019,190,36,20,4,5.119
26613,14/02/2017,85,299,15,1,6.219
26614,08/01/2016,340,284,16,1,5.109
26615,12/05/2015,191,236,4,4,4.149
26616,26/11/2018,148,213,17,1,4.719
26617,17/07/2018,97,299,20,3,5.119
26618,10/07/2015,96,248,7,3,2.919
26619,06/08/2015,59,33,14,4,3.519
26620,22/01/2018,97,88,7,4,2.919
26621,25/02/2016,237,292,19,4,4.879
26622,22/07/2018,373,11,12,2,1.899
26623,11/06/2017,383,173,15,3,6.219
26624,21/09/2015,65,128,23,3,4.27
26625,29/10/2015,391,59,17,2,4.719
26626,24/06/2019,356,192,23,2,4.27
26627,16/06/2018,147,241,9,3,2.319
26628,02/10/2015,204,196,22,2,8.279
26629,08/06/2018,308,157,16,4,5.109
26630,31/08/2015,16,259,18,3,4.561
26631,07/05/2017,155,216,14,1,3.519
26632,04/04/2019,197,168,19,1,4.879
26633,25/10/2015,184,200,5,3,1.229
26634,21/02/2020,415,249,11,3,2.789
26635,24/09/2016,36,109,16,2,5.109
26636,19/05/2019,246,197,23,1,4.27
26637,19/06/2017,5,111,14,1,3.519
26638,04/10/2020,213,280,22,1,8.279
26639,27/02/2015,487,52,2,1,2.789
26640,06/11/2019,169,236,21,4,6.119
26641,16/09/2020,258,85,18,1,4.561
26642,04/08/2017,281,282,22,4,8.279
26643,31/01/2016,62,240,12,2,1.899
26644,28/05/2018,332,37,13,3,3.279
26645,27/05/2018,408,254,9,1,2.319
26646,22/07/2020,283,133,2,3,2.789
26647,21/09/2015,425,206,17,2,4.719
26648,27/09/2019,116,18,9,3,2.319
26649,14/08/2017,29,252,8,3,5.389
26650,10/02/2016,95,29,3,4,4.269
26651,25/06/2017,357,5,8,3,5.389
26652,23/02/2016,381,238,21,2,6.119
26653,06/08/2016,317,103,19,4,4.879
26654,13/09/2015,20,22,8,2,5.389
